Date,AADI,ADMR,ADRO,AKRA,AMMN,AMRT,ANTM,ASII,BBCA,BBNI,BBRI,BBTN,BMRI,BREN,BRPT,BUMI,CPIN,CTRA,DSSA,EMTK,EXCL,GOTO,HEAL,ICBP,INCO,INDF,INKP,ISAT,ITMG,JPFA,KLBF,MAPI,MBMA,MDKA,MEDC,NCKL,PGAS,PGEO,PTBA,SCMA,SMGR,TLKM,TOWR,UNTR,UNVR
2024-12-20,-0.03348866512431394,0.017544332319008003,0.003929254145271762,0.017699529538695562,0.0055710450494554295,-0.010733536960728518,-0.03460552058269016,-0.0020512850018476005,-0.002587330078533589,-0.011668693778247528,-0.00736200034724572,0.013423110697829447,0.0,0.04161488123563414,-0.01212136053234485,-0.05908891637000644,0.012959135791161633,-0.030930297693784733,-0.0209396370832549,-0.009478722964555755,0.01769964556904135,0.014598799421152631,0.0,0.004454324156438748,-0.016807148651742636,-0.0032733448452097794,-0.022472849218943568,-0.004210478889102283,-0.030860783191278496,0.02139117222178527,-0.0346855546463683,0.02963180300984563,0.021882711249507587,-0.012461220437812002,0.03738755316134432,-0.01324517734543142,0.009724510989458878,0.01030936561708094,0.0038684557780977774,-0.024541234591178167,-0.006116232692897365,0.007874075617740778,-0.06351347768543097,-0.024051139796594317,-0.011363738058724749
2024-12-23,-0.06062463792403682,-0.026433234197663913,-0.003929254145271734,-0.008810664524627638,0.0,0.055958670596385936,0.024349014124472546,0.016293657083993184,0.012870114558671174,0.027779525073903695,0.03627969305483179,0.013245200960539532,0.026088327864586563,0.018843087801479915,0.059188871390330654,0.008658062743114531,0.03996326454415595,0.01041675983835576,-0.03897500955248743,0.03738750995831491,0.0,0.028573372444055948,0.061663405249471004,0.01543584956335212,-0.008510669922998731,0.013029512091450477,0.02985295437055827,0.0453685513826097,0.004885305658520342,0.01052643756076038,0.04223282221295925,0.0,0.012903404835907782,0.021706278581863074,0.004576626049180808,-0.006689048859059732,0.006430893683204156,-0.015504180441718245,0.0,0.012345951948665347,0.027233137723865847,0.03846627303290373,0.008163410360391006,-0.008802053678138036,0.019802646256263164
2024-12-24,0.016313622458996868,0.02643323419766392,-0.011881373828026577,-0.008888865014067915,-0.01680711831638129,-0.05595867059638588,-0.013841030237190055,-0.014242372082145639,-0.002560827519926409,0.0,-0.0023781704269001647,-0.008810689087911732,-0.012959138913332148,-0.02702867238791926,0.02833050662622599,0.0,-0.025053485033237753,0.010309368659882336,0.079769699945722,-0.056618891687436966,-0.008810633858383288,-0.04317217186520878,0.019737414379157582,0.01304367302324008,0.002844922045720728,-0.013029512091450412,-0.011090646845426336,-0.01626052087178029,-0.013739154859687425,-0.010526437560760424,0.05129325680171426,0.02877896964693764,-0.03037109787629876,-0.031155167779795576,-0.004576626049180785,-0.006734007221610219,-0.009661872228444878,-0.0052219419071934245,0.0,-0.018576346841044002,-0.033387009043772946,0.03339821620066626,0.00809710380514976,-0.009871747646549541,-0.0028050640374328263
2024-12-27,0.05661887299138106,-0.013129280157673371,0.0118813738280265,0.0,-0.06717853775671156,0.007168535874696388,0.06082951195133032,0.01019377921021562,0.005115113949305342,-0.004576660671092353,0.0085732294263652,0.004415048042845378,0.00865802739792622,0.008185584586439502,0.01662088123604028,0.0,0.006322461304102941,0.0,-0.033314206683984555,-0.0579582386497551,-0.004434658959573374,-0.07637297878457397,0.041473249709946265,-0.01304367302324011,0.016901841480759162,0.009787998831978758,0.0037105416938115043,0.008163310639160835,0.021506184699208262,-0.007968188423539599,-0.03267077833679471,-0.043485119698344774,0.0,-0.00634922767865878,0.013667631872871337,0.026668233426101494,0.02871007700483038,-0.005249353790354197,0.011516485041886909,-0.04473598406134284,0.0183491556958543,0.0036430482516918625,0.02390561104455054,0.007905178839718353,0.033152218445110584
2024-12-30,0.03603996464349171,0.05568889457646939,-0.001447632048945529,0.0,0.02388173200338738,0.01769951665403392,0.0,-0.006103789523431938,-0.012837070909516291,-0.0022961758404150823,-0.004889954588542658,0.0043956410450663895,-0.017391671401402672,0.008119124438504191,0.01092907053219023,0.01709443335930004,0.0,0.005115068205050974,0.0027063615977428457,0.012270104804634911,0.0,0.10536051565782635,0.018576397842781544,-0.004386033891519002,0.011111176854582922,0.0,0.007380105151614822,0.008097210232619303,0.032352904186138405,0.03407932758847224,0.003683275594798078,0.043485119698344746,0.008771986072837041,0.028259337314403277,-0.004535114404589024,-0.0066006594926485,0.0,-0.015915448884041904,0.04842653585917748,0.08755585886123803,-0.0030349449186483405,-0.014652312833476169,0.031010221497626913,0.052719477877540076,0.024162222632940836
2025-01-02,-0.029942379939334657,-0.029600480769831992,0.04032812875736679,0.030771605090464872,0.0,-0.010582090863866899,0.013029563925945203,0.010152382395361903,0.022989468536102484,0.05370410428146186,0.031365702139706186,0.042924999779849426,0.02597547407169557,0.02133414247499114,0.021506205220963682,0.04149973090675284,0.010449374002838081,0.015190196017976706,0.008075414005545331,0.06491951557424239,0.0,0.014184634991956381,-0.04710442160123041,-0.013274453079019888,-0.013908421225262441,-0.029656186526773317,0.003669763908979619,-0.04115807249350744,-0.01985873699072204,-0.028760153561430774,-0.014815114587061312,-0.036105011060080724,0.0,-0.012461220437812002,0.018018458069720775,0.0,0.012500169098342376,0.005333343811970663,-0.025784078702322327,0.0,-0.003044106764401626,-0.003696822287650653,-0.023167047937160172,-0.04097766098247262,-0.026883325469587705
2025-01-03,-0.04666476949047471,-0.0305034659679719,-0.028057998802800653,-0.026317178781817836,0.0029455102297567446,0.01058209086386684,-0.016313613143666784,0.0,-0.005063314971428212,-0.010952901621111509,-0.014354290585819364,-0.00421056105021652,-0.008583802670292894,0.02088848794735553,-0.005333345975362617,0.008097210232619303,-0.00416663520316908,0.005012510020747729,-0.014175060162268596,0.0,-0.008928695881111271,0.09402894964827639,0.01277970830403744,0.013274453079019895,-0.00280502128914271,0.009983436146122189,-0.018484845370074655,0.004192931458346292,0.0047641088727339714,-0.005319174027041483,-0.011257153116885542,-0.011090688712596138,0.0,0.0031298930089275656,0.01330407105816836,0.026145266431730846,-0.009360405137129716,-0.0053333438119707675,0.0074349381812833385,-0.012048245316338385,-0.003053401652225217,0.01834913512112677,0.11778306868111667,-0.004875637899105886,-0.033244070168761033
2025-01-06,-0.02254522256134597,-0.022372240315008667,-0.033060823624133075,-0.07376618954141693,-0.02381064869371856,0.0035026533116958177,-0.03685505728477472,-0.01834915850656165,-0.017926153564674228,-0.02452748949990523,-0.01212145696534411,-0.021322692094414702,-0.021787216349180644,0.012837146760680682,0.047006042375930576,-0.04115807249350744,0.006243512314379496,-0.020202706038724372,-0.01644999396995367,0.046520032490489076,0.004474343130026527,0.025317807984289786,-0.0031796287775132936,-0.017738809192262773,-0.02272822147271009,-0.023451665347691483,-0.007490669518367334,-0.016878036881848534,-0.019194406715894067,-0.013422983798245712,-0.034552377085448435,0.011090688712596195,-0.0355593020364868,-0.0317486983145803,0.004395460272587237,-0.012987146948899164,0.0725392981946847,-0.010752787379314257,-0.018692134934913528,0.012048245316338307,-0.015408678425402155,-0.022059772536648165,-0.028170861869675785,-0.006866178995961492,-0.01704587336666428
2025-01-07,0.02572484497020115,-0.022884352322561308,0.037117597929613305,0.051293307020274743,0.04706751085798573,-0.003502653311695776,-0.020690405448833944,0.012270105898034926,-0.01562535749745822,-0.01592753732003018,-0.017220524352725895,-0.004319690187490658,-0.013304056198175039,0.0737434742455492,0.015190165493975238,0.00836824967051658,0.0,0.015190196017976706,0.0,-0.04652003249048898,-0.004474343130026615,0.0,0.03135052310942861,-0.02262535692134855,-0.002877740666576981,0.010118122344637224,-0.011342235771564454,-0.00426445289027103,0.0,0.01342298379824572,0.007782107140165603,0.007326041413143056,-0.004535155165391262,-0.026145280104322245,-0.008810550788915975,-0.013158119482831788,-0.041672718193155475,-0.027398962768264687,-0.003780702388721381,-0.006005977741015074,-0.012500174617540872,-0.04563520632361331,0.0014398527351578798,0.01756142546606759,0.0198588279269616
2025-01-08,-0.009569425605867727,-0.028170853249149034,-0.02874934324610017,0.061693573108275834,-0.047067510857985856,0.010471367674597967,-0.003490377150011727,-0.022611471034868328,0.015625357497458185,0.0022909154933011067,0.012330569764183216,-0.008695652534172368,0.026433245149429425,-0.007134394113874092,-0.02030526616074557,-0.04255961441879589,0.002072572631007773,-0.0254466955259929,-0.01742811626829773,0.0,0.008928695881111266,0.0,0.01834914971879023,0.01589131929780875,-0.01451403327847498,0.0033501068569320356,-0.01532596527238511,0.0,-0.016610023221492853,-0.021564160420385208,-0.011696038623447452,-0.007326041413142935,-0.06575137756278042,-0.10462495107887226,0.0,-0.026847235619510287,0.01208474562850611,0.005540178041170888,0.0,-0.03058350216650146,-0.041739605390641074,0.030653714407903366,-0.029199141962010237,-0.026459117712711335,-0.0313863121249434
2025-01-09,-0.012903415231023539,-0.019231386796772186,-0.025317823280356422,0.004264358935599811,-0.003016593539425679,-0.028170884328631764,-0.007017606737270609,0.024641930771464957,0.01792615356467416,0.002285745177791352,-0.01233056976418323,-0.013187093001466949,0.0,-0.024155763879336038,0.0,-0.06280090123903036,-0.0062305452279103005,0.0,-0.0014074597678797173,-0.00956942962250954,-0.008928695881111271,0.0,0.0,-0.0067796925016178735,-0.0029282287547374637,0.0033389211040200143,-0.015564511171949496,0.021142489772119497,-0.0029600308299715,-0.010959039663816157,-0.003929212151416597,0.003669729551917032,0.0,-0.014815085785140587,0.0,-0.04167271863292564,0.005988044993906,-0.0055401780411709215,-0.007604558014503525,-0.031548331831485206,-0.026579578347480832,-0.011385299844561655,-0.007434998642917211,-0.007976113050869961,-0.020498464395309675
2025-01-10,0.09590036785784542,0.019231386796772106,-0.008583748965897262,0.02105343494484741,0.02092752010595582,0.007117425790166904,0.031198389336116353,-0.006103789523431938,-0.012771490049310991,-0.0068728365115074685,-0.004975245355484493,-0.008888892074957949,-0.02643324514942943,0.021766276481954505,0.010204170174241668,0.12188981760903679,-0.01680717649856702,-0.02083408554286481,-0.0049417679107789676,0.009569429622509553,0.0,0.01242251999855711,0.0,0.0045249584853854575,0.005847908014620252,0.029558778682224823,0.003913859485867469,-0.00419293145834633,-0.0009886857269265556,0.010959039663816271,-0.00790524432870563,-0.014760418264513138,0.019231361927887592,0.050920090427256946,-0.008888980541839578,0.034846691535262056,0.017751954684649865,0.0,0.026366836019801634,0.04389428378015053,0.0033613082762492443,0.022642432489689328,0.007434998642917168,0.004992478415841526,0.008836546112589083
2025-01-13,-0.014859157045518805,-0.019231386796772186,0.012848180817894204,-0.025317793880447345,0.005899722127188322,0.00353984964164129,0.010186851217344788,-0.03109062124486522,-0.005154663515363227,-0.03271321855338495,-0.04071798248733211,-0.036367652749308886,-0.01348334413523505,-0.041520005218187175,0.02506396866321622,-0.04184710993550049,-0.03448618906240737,-0.037537882555088116,0.021701936768244168,-0.04879011781654339,0.017778375147114375,-0.02500130220541727,0.009049766976368492,0.0022547340162323926,0.0,0.0,0.045809522248398855,0.004192931458346292,-0.0019802208487284074,0.01889392553945353,0.0039604337549995925,-0.0037243997738370697,-0.009569451016150672,0.04506828540170625,0.06899290929583082,-0.013793270989663662,0.0058479728860935005,0.011049831543349459,-0.030191016955424834,0.024243527958851176,-0.020339703416133142,-0.0037382819919283307,-0.037740335146834975,0.01188132688167208,0.008759220703656864
2025-01-14,0.043930934224685345,0.004842661719045087,0.004246263001019022,0.03361662851620836,-0.03593200922606333,0.0,0.026668206067429766,0.0,-0.01562535749745822,-0.019185213461169342,-0.013072110824819017,-0.028170883829443643,-0.02288424927069709,-0.03812405784173833,-0.040409538337876666,0.058107630807280757,-0.013245217990214362,-0.027702634866645412,0.0,0.07696099306646602,-0.008849679266003175,0.012578782206860185,0.011940496963118892,-0.03203934913492227,0.0703525151516779,-0.026231036064753847,-0.041910844702945635,-0.01263180010421099,0.006913641369950846,-0.002677384129683741,-0.03213123987537747,-0.007490673110269568,0.05608946665104358,0.10298481455743362,-0.00836828080724074,0.04082201585405477,-0.0356120903553714,0.0,0.0038241809356231167,0.08601289944505242,-0.04913264559107315,-0.01890415049776098,-0.007722067086061436,0.003929277810118032,0.014430181777045694
2025-01-15,0.011396143852805704,0.004819261746696243,0.01680712842734038,0.008230422229394255,0.0151288815963,0.0070422412222255195,0.006557432506077093,0.039220756090893275,0.028462428406974636,0.06559725693796999,0.07354390956491692,0.04196417963891296,0.06280083855536173,-0.06143453519998007,-0.020834086902842025,-0.01626052087178029,0.02197892842786011,0.07571181660195694,0.0048359334314163165,0.04525660807218673,0.008849679266003224,0.0,-0.005952426653966381,0.0023229142255732052,-0.008185565583233212,0.022989522805282273,0.015444317140917638,0.008438868645864604,0.013685432734499485,0.005347619010615352,0.024194724522567036,0.02963180300984563,-0.009132483563272474,-0.015408625352845068,0.004192947047441887,-0.013423056080669987,0.0,0.016349131224915235,0.018904155425804068,-0.03922069810201962,0.03533931022877164,0.00380948751952972,0.04546240223289633,0.007812539084949416,-0.0057470943169983055
2025-01-16,-0.0028369131573582305,0.009569463331030904,0.004157982920395755,-0.016529256865155245,-0.01512888159630009,-0.02847159418129963,-0.006557432506077051,-0.012220124532811566,-0.005115113949305225,0.020202711249665772,0.016970100864152033,0.009091032803651549,0.02150625796766505,0.05363215491579511,0.005249355886143745,0.016260520871780326,-0.01533439011810056,-0.015748322778133976,0.021814089253744333,-0.054559040605366815,0.0,0.0,-0.024170326323399566,0.01382511561154023,-0.01657499516467822,-0.016366942578198804,0.01897585804366066,-0.012685105423502223,0.009661933277999156,-0.013422983798245712,-0.016064633546965506,-0.007326041413142935,-0.03263692931302255,-0.006230549750636086,-0.012631739698591727,-0.006779661686057385,-0.006060627837784069,0.01075278737931436,0.00746268059399751,-0.03488728852406948,-0.010471265671948934,-0.015326008369287138,0.007380127156618255,0.0183138041481824,0.028410986281392697
2025-01-17,0.011299564554058098,-0.0047733155205304635,-0.004157982920395666,0.0,0.009104766992919067,0.024956716252034605,0.0,0.012220124532811676,0.015267511575891386,-0.006689010995951317,-0.016970100864152016,-0.018265411536089297,0.0,0.025774622688615155,-0.015831465216680628,-0.04115807249350744,0.028293525909262207,-0.010638397141292699,0.0759365660899405,0.009302432533180003,0.0,0.04879016416943204,-0.024769108935980704,-0.00919550493601376,-0.0055866169567445265,0.0032949154354106813,-0.01515180049776423,-0.03023993929353163,0.003838734135954074,0.002699063246889354,-0.008130090975601592,0.007326041413143056,-0.009523881511255479,0.006230549750636163,0.0042282979518380144,0.013513668907667638,-0.00916033286342767,-0.016172852614335067,-0.0037243788629466425,0.02915655983814502,0.0,0.026668263138040414,-0.029852949142552664,0.009505773841679123,0.0027971449379440906
2025-01-20,0.002805082367165361,-0.019324236058529932,-0.02105339142835961,0.04082193731506791,-0.003025720916536956,-0.021353174599465227,-0.006600716414581292,-0.006091395952100213,-0.02817095022188859,0.03300628261329145,0.03129013253225157,0.009174378732437935,0.021053368369856943,-0.023167059281534418,0.0,0.016667052485211643,-0.006458575642416023,0.026386719919426625,0.03198304585305074,0.018349157240566412,-0.008849679266003175,0.023530497410194036,-0.0416060013368013,-0.02810491714266156,0.002797244370679489,-0.03005238858555438,0.026366904631800293,-0.013245170241593282,-0.007692260955087733,0.05250548654514898,-0.0040900187002781115,-0.01100928749728662,0.018957913744614207,0.054394072065798764,-0.012739018905319423,-0.013513668907667541,-0.012345842000971993,-0.005449602508827499,-0.007490734255569997,0.0170944967326486,0.031090572584633488,-0.01897589842417793,0.007547131155371364,-0.017175992670521677,-0.02259979119420726
2025-01-21,-0.008438845921016201,-0.02469261259037152,-0.01716781364447994,-0.004007984073672073,-0.012195273093818243,-0.021819008793546476,0.0,0.0,-0.005208248421761609,0.025642395771532777,0.009434040170018169,0.0,0.008298859453267401,0.02570835671020703,-0.02150620522096362,0.008230499136515444,-0.004328972023140398,0.010362786362641296,0.012033839563723463,0.01801846547063701,0.008849679266003224,-0.02353049741019416,0.016207846955917565,0.04414195909663026,0.0,0.010118122344637224,0.0,0.017621600362772723,0.00864962519032905,-0.01287022074839587,0.016260552263704847,-0.022388999006409546,-0.009434032233358642,-0.02985296314968116,-0.0662494643727811,-0.006826027097663701,0.0,0.010869667743848331,0.011215113118516716,0.0,0.023530477408554608,0.007633643655424607,0.0074906921876458634,-0.010643585319339862,-0.011494358358039166
2025-01-22,0.008438845921016075,0.019802589627133577,0.004319632826585814,-0.012121354066874725,0.053744276006690614,0.06407883097001286,0.006600716414581199,0.010131916728675814,0.0026074598540297,0.010493352218693701,0.0,-0.009174378732437814,0.016393741993579954,0.0,0.010810916104215676,0.016260520871780326,0.0403880669977235,-0.01036278636264121,0.0071514011576250865,-0.008968591683961444,0.004395613551953623,0.0,-0.01620784695591754,0.03352262909565622,-0.011236093603481106,0.023218294551726665,0.007407438845686242,0.004357249847575079,0.011417865254320024,-0.013037958836040704,0.016000272556951137,0.022388999006409446,-0.014320053774748558,0.0,0.009091005823690457,-0.006872853892779674,-0.015649736984374274,0.13623045702736333,0.007407401269642209,-0.0056656935685241,-0.020134842342625255,0.0373177564045144,0.02214118546069143,0.008716802687528672,-0.020438610413627163
2025-01-23,0.01941807240459898,0.009756187745526229,0.008583748965897335,0.0,-0.02353049741019416,-0.03152628521573788,-0.019934227348987366,-0.01217065562260375,0.0,-0.029663211287008186,0.009345870207238352,0.0,0.004056828486751889,0.015113637810048106,-0.01626052087178029,0.008032171697264253,-0.018927995971655655,0.020619285870657433,-0.014354313451683167,0.0,0.013071971249831747,0.023530497410194036,-0.006557350799242138,-0.008830027592802532,-0.03448616747410321,-0.016529266590774534,-0.003696897151874706,0.012959199210728979,-0.0009464902019518207,-0.015873386409356288,-0.020040715144776386,0.007352975636060705,0.0,-0.02765153133051001,0.01793776711167749,0.0,0.04019085810805092,-0.00947873996836978,-0.0036968419513054274,-0.017192463517602227,0.013468229091170342,-0.0073529924606007616,0.014492955144235917,-0.018492050775764955,0.026202341940663072
2025-01-24,-0.002751064242233771,-0.009756187745526185,-0.017241817075248196,-0.03306088120091246,0.0059347355198145265,-0.02522654880965704,0.0,-0.0061412746886311655,-0.02638671275520578,-0.008639413149235444,-0.02591436162144225,-0.01860519288221611,-0.008130181892392174,-0.040821994520255166,-0.010989121575595206,-0.040821994520255166,0.008456633690742656,0.02519027841262205,0.038988990292784347,-0.02739903102724194,-0.008695594589273986,-0.03550668845690976,-0.006600715132813017,0.013216061484321607,-0.0633696166414112,0.0066445150421022324,0.0,0.0,-0.002844941837912177,0.07448889632425897,-0.012220109675879665,-0.022223140836926863,-0.014528100562909744,-0.003120127336243634,-0.017937767111677553,-0.027973837642482322,0.0,-0.04879014304271034,0.0,-0.017493121936826894,-0.016863864157099662,-0.00740745970317195,-0.021819014805391918,-0.013847895688503163,-0.02915656747041962
