Date,AADI.JK,ADMR.JK,ADRO.JK,AKRA.JK,AMMN.JK,AMRT.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BREN.JK,BRPT.JK,BUMI.JK,CPIN.JK,CTRA.JK,DSSA.JK,EMTK.JK,EXCL.JK,GOTO.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,ISAT.JK,ITMG.JK,JPFA.JK,KLBF.JK,MAPI.JK,MBMA.JK,MDKA.JK,MEDC.JK,NCKL.JK,PGAS.JK,PGEO.JK,PTBA.JK,SCMA.JK,SMGR.JK,TLKM.JK,TOWR.JK,UNTR.JK,UNVR.JK
2017-01-16,,,424.2261657714844,750.6505126953125,,559.907470703125,729.6502075195312,4986.64404296875,2428.3779296875,1841.346435546875,1311.35400390625,1357.9462890625,1784.8646240234375,,164.87359619140625,410.0,2679.906982421875,1109.476318359375,22.200000762939453,769.4918212890625,2325.998779296875,,,6985.82275390625,2417.855712890625,5555.6015625,1034.897216796875,1170.9898681640625,4417.50634765625,1140.6636962890625,1264.6805419921875,499.4888000488281,,372.4407958984375,229.1470184326172,,1641.824462890625,,762.253173828125,395.25091552734375,6999.470703125,2582.8349609375,506.9423828125,10958.056640625,5862.69482421875
2017-01-17,,,424.2261657714844,744.44677734375,,509.8344421386719,721.5878295898438,5033.541015625,2428.3779296875,1858.162353515625,1314.1090087890625,1372.3924560546875,1784.8646240234375,,165.84059143066406,420.0,2714.15478515625,1122.7899169921875,22.200000762939453,769.4918212890625,2317.632080078125,,,6965.154296875,2398.58984375,5555.6015625,1016.2503662109375,1147.285400390625,4389.54736328125,1176.9903564453125,1252.0758056640625,509.0943603515625,,370.5692443847656,223.53851318359375,,1623.5816650390625,,754.443115234375,385.2264404296875,6939.13037109375,2595.912841796875,539.3003540039062,10881.779296875,5862.69482421875
2017-01-18,,,429.21697998046875,750.6505126953125,,500.7303161621094,721.5878295898438,5080.43701171875,2448.380615234375,1874.97802734375,1316.8638916015625,1357.9462890625,1805.2867431640625,,163.423095703125,426.0,2774.0888671875,1140.5416259765625,22.200000762939453,758.041015625,2275.797607421875,,,7089.16259765625,2379.32421875,5662.4404296875,1011.588623046875,1156.7672119140625,4410.5166015625,1176.9903564453125,1281.4869384765625,497.08746337890625,,370.5692443847656,222.73731994628906,,1660.0670166015625,,752.8811645507812,383.7943420410156,7039.69775390625,2589.3740234375,537.7593994140625,11034.326171875,6051.33740234375
2017-01-19,,,431.7124328613281,794.0762939453125,,496.17822265625,725.6189575195312,5096.06884765625,2460.382568359375,1832.9384765625,1322.373779296875,1357.9462890625,1805.2867431640625,,170.67559814453125,420.0,2765.52685546875,1176.044677734375,22.200000762939453,796.9737548828125,2217.229248046875,,,7109.83154296875,2311.89404296875,5715.8583984375,1011.588623046875,1156.7672119140625,4368.57763671875,1162.459716796875,1260.47900390625,499.4888000488281,,370.5692443847656,217.1288299560547,,1653.9859619140625,,751.319091796875,383.7943420410156,7019.583984375,2595.912841796875,537.7593994140625,11072.4658203125,5977.35986328125
2017-01-20,,,431.7124328613281,806.4840087890625,,500.7303161621094,713.5254516601562,5002.27685546875,2440.37939453125,1832.9384765625,1300.3343505859375,1365.16943359375,1797.1177978515625,,172.12611389160156,416.0,2714.15478515625,1167.1689453125,22.200000762939453,810.714599609375,2225.59619140625,,,7027.158203125,2215.56494140625,5733.66552734375,974.2950439453125,1161.508056640625,4221.79443359375,1173.3577880859375,1260.47900390625,499.4888000488281,,370.5692443847656,215.52635192871094,,1581.01611328125,,737.2611694335938,380.93023681640625,6939.13037109375,2504.369140625,537.7593994140625,11186.8759765625,5992.15478515625
2017-01-23,,,430.46466064453125,837.50244140625,,491.6260070800781,697.4005126953125,5017.908203125,2408.37451171875,1858.162353515625,1300.3343505859375,1368.7811279296875,1793.03369140625,,171.15911865234375,446.0,2654.220947265625,1136.1036376953125,24.0,810.714599609375,2200.49560546875,,,6985.82275390625,2186.66650390625,5769.27880859375,969.63330078125,1166.2489013671875,4228.78271484375,1158.8271484375,1235.2694091796875,499.4888000488281,,368.6976623535156,225.942138671875,,1568.8543701171875,,731.01318359375,375.20196533203125,6919.0166015625,2510.908447265625,537.7593994140625,11174.162109375,6095.7236328125
2017-01-24,,,430.46466064453125,846.8080444335938,,532.5949096679688,649.0259399414062,5033.541015625,2408.37451171875,1866.570068359375,1303.0892333984375,1376.004150390625,1797.1177978515625,,169.22511291503906,480.0,2697.03076171875,1158.2933349609375,26.799999237060547,810.714599609375,2242.329833984375,,,7006.4912109375,2196.299560546875,5698.05224609375,941.6631469726562,1185.2122802734375,4137.91748046875,1162.459716796875,1256.2772216796875,509.0943603515625,,370.5692443847656,223.53851318359375,,1617.5009765625,,706.021240234375,382.36224365234375,6999.470703125,2556.679931640625,536.2186279296875,11593.669921875,6214.08740234375
2017-01-25,,,434.20794677734375,849.9100952148438,,500.7303161621094,649.0259399414062,5064.80517578125,2392.37158203125,1849.7545166015625,1289.314453125,1386.838623046875,1797.1177978515625,,173.5766143798828,486.0,2731.27880859375,1189.3583984375,28.0,810.714599609375,2367.833740234375,,,7109.83154296875,2215.56494140625,5698.05224609375,937.0015258789062,1175.7305908203125,4061.029541015625,1169.7252197265625,1256.2772216796875,492.28466796875,,361.21142578125,221.13490295410156,,1611.4200439453125,,685.71533203125,393.8188171386719,7260.9443359375,2550.14111328125,539.3003540039062,11504.685546875,6199.29150390625
2017-01-26,,,431.7124328613281,846.8080444335938,,487.0739440917969,653.05712890625,5049.17333984375,2448.380615234375,1883.386474609375,1294.82421875,1376.004150390625,1780.7803955078125,,173.09310913085938,476.0,2739.841064453125,1176.044677734375,28.0,815.2948608398438,2434.76904296875,,,7068.49560546875,2331.159423828125,5698.05224609375,960.31005859375,1185.2122802734375,4005.11328125,1209.6846923828125,1268.8822021484375,501.8902282714844,,361.21142578125,221.9361114501953,,1660.0670166015625,,674.7813720703125,406.7073669433594,7401.73876953125,2576.29638671875,539.3003540039062,11644.5205078125,6184.49560546875
2017-01-27,,,430.46466064453125,831.298828125,,491.6260070800781,649.0259399414062,5064.80517578125,2464.38330078125,1933.8343505859375,1292.069580078125,1390.4503173828125,1793.03369140625,,172.12611389160156,505.0,2705.59326171875,1167.1689453125,29.200000762939453,833.6160888671875,2401.301025390625,,,7068.49560546875,2254.096435546875,5698.05224609375,937.0015258789062,1175.7305908203125,4061.029541015625,1224.21533203125,1243.6727294921875,506.6929626464844,,362.147216796875,220.33367919921875,,1702.632568359375,,676.3434448242188,415.29986572265625,7421.8525390625,2543.602294921875,537.7593994140625,11491.9736328125,6169.70068359375
2017-01-30,,,427.96923828125,825.0950927734375,,518.9386596679688,644.9946899414062,4939.748046875,2472.384521484375,1925.4261474609375,1294.82421875,1379.6156005859375,1801.202392578125,,171.64260864257812,494.0,2748.403076171875,1176.044677734375,29.200000762939453,833.6160888671875,2418.03466796875,,,7006.4912109375,2244.463623046875,5555.6015625,960.31005859375,1194.694091796875,4193.83544921875,1242.37890625,1231.0679931640625,509.0943603515625,,365.89031982421875,220.33367919921875,,1751.279296875,,707.5833129882812,411.0036315917969,7321.28515625,2523.985595703125,537.7593994140625,11377.5634765625,6114.2177734375
2017-01-31,,,422.9783630371094,828.1969604492188,,518.9386596679688,644.9946899414062,4971.01220703125,2448.380615234375,1917.0184326171875,1292.069580078125,1376.004150390625,1780.7803955078125,,174.54360961914062,498.0,2654.220947265625,1171.60693359375,31.899999618530273,833.6160888671875,2434.76904296875,,,6944.48583984375,2282.9951171875,5644.6328125,974.2950439453125,1223.1390380859375,4193.83544921875,1275.072998046875,1218.463134765625,530.7069091796875,,368.6976623535156,222.73731994628906,,1751.279296875,,724.7653198242188,403.84332275390625,7260.9443359375,2530.5244140625,539.3003540039062,11110.6005859375,6095.7236328125
2017-02-01,,,436.703369140625,825.0950927734375,,523.49072265625,653.05712890625,5033.541015625,2468.384033203125,2001.097900390625,1316.8638916015625,1365.16943359375,1793.03369140625,,172.60960388183594,474.0,2697.03076171875,1171.60693359375,31.899999618530273,833.6160888671875,2384.5673828125,,,6965.154296875,2466.02001953125,5644.6328125,983.6185302734375,1199.4349365234375,4242.76318359375,1260.5419921875,1247.874267578125,518.7000122070312,,370.5692443847656,244.37008666992188,,1751.279296875,,731.01318359375,415.29986572265625,7260.9443359375,2576.29638671875,531.5960083007812,11339.421875,6106.8193359375
2017-02-02,,,434.20794677734375,856.11376953125,,518.9386596679688,677.2445068359375,5064.80517578125,2472.384521484375,2026.3216552734375,1319.618896484375,1368.7811279296875,1797.1177978515625,,171.15911865234375,478.0,2756.96533203125,1189.3583984375,34.599998474121094,833.6160888671875,2434.76904296875,,,6985.82275390625,2735.740966796875,5644.6328125,964.9716186523438,1208.91650390625,4319.650390625,1260.5419921875,1239.4710693359375,521.101318359375,,370.5692443847656,240.36399841308594,,1745.198486328125,,724.7653198242188,419.5960388183594,7482.1923828125,2582.8349609375,525.4325561523438,11491.9736328125,6147.5078125
2017-02-03,,,429.21697998046875,859.2156372070312,,509.8344421386719,669.1820068359375,5064.80517578125,2476.38525390625,2009.50634765625,1322.373779296875,1365.16943359375,1809.37109375,,178.8950958251953,474.0,2765.52685546875,1224.8616943359375,34.599998474121094,833.6160888671875,2426.402099609375,,,6985.82275390625,2668.31103515625,5609.0205078125,983.6185302734375,1208.91650390625,4417.50634765625,1242.37890625,1235.2694091796875,518.7000122070312,,364.9545593261719,236.35797119140625,,1745.198486328125,,734.13720703125,422.460205078125,7401.73876953125,2582.8349609375,525.4325561523438,11695.369140625,6214.08740234375
2017-02-06,,,434.20794677734375,856.11376953125,,509.8344421386719,657.08837890625,5080.43701171875,2496.388427734375,2026.3216552734375,1327.8836669921875,1376.004150390625,1858.383544921875,,191.46612548828125,470.0,2774.0888671875,1224.8616943359375,34.599998474121094,833.6160888671875,2443.1357421875,,,7089.16259765625,2620.146484375,5662.4404296875,1002.2652587890625,1208.91650390625,4417.50634765625,1293.236328125,1243.6727294921875,523.5027465820312,,364.0187683105469,233.9542999267578,,1830.330078125,,699.7733154296875,423.89227294921875,7462.07861328125,2589.3740234375,530.0552368164062,11733.5068359375,6169.70068359375
2017-02-07,,,431.7124328613281,831.298828125,,518.9386596679688,649.0259399414062,5080.43701171875,2500.388427734375,2051.545654296875,1325.1287841796875,1386.838623046875,1862.4677734375,,191.46612548828125,464.0,2825.461181640625,1220.423828125,34.599998474121094,833.6160888671875,2426.402099609375,,,7006.4912109375,2639.412353515625,5644.6328125,1002.2652587890625,1218.398193359375,4361.58837890625,1307.76708984375,1235.2694091796875,521.101318359375,,378.05548095703125,231.55064392089844,,1763.4407958984375,,687.2774658203125,416.73187255859375,7361.51171875,2563.21875,537.7593994140625,11746.21875,6173.39892578125
2017-02-08,,,429.21697998046875,825.0950927734375,,509.8344421386719,649.0259399414062,5033.541015625,2496.388427734375,2059.9541015625,1316.8638916015625,1372.3924560546875,1833.8770751953125,,188.08163452148438,430.0,2893.95703125,1207.110107421875,34.599998474121094,778.6524047851562,2568.63916015625,,,7027.158203125,2571.98193359375,5662.4404296875,988.2802734375,1232.6207275390625,4333.6298828125,1293.236328125,1239.4710693359375,521.101318359375,,378.05548095703125,242.76766967773438,,1720.8751220703125,,712.2693481445312,419.5960388183594,7441.96533203125,2530.5244140625,537.7593994140625,11695.369140625,6173.39892578125
2017-02-09,,,430.46466064453125,815.7896118164062,,505.2822265625,644.9946899414062,5049.17333984375,2500.388427734375,2085.177734375,1319.618896484375,1383.2274169921875,1874.7205810546875,,210.80612182617188,434.0,2816.898681640625,1224.8616943359375,34.599998474121094,778.6524047851562,2577.00634765625,,,7027.158203125,2552.71630859375,5662.4404296875,988.2802734375,1208.91650390625,4375.56787109375,1293.236328125,1243.6727294921875,518.7000122070312,,378.05548095703125,241.16519165039062,,1708.71337890625,,691.9634399414062,419.5960388183594,7743.66796875,2530.5244140625,537.7593994140625,11568.24609375,6188.1953125
2017-02-10,,,426.7215576171875,803.3821411132812,,500.7303161621094,653.05712890625,5033.541015625,2400.37353515625,2101.993408203125,1325.1287841796875,1383.2274169921875,1862.4677734375,,229.17913818359375,426.0,2885.39501953125,1242.61328125,34.599998474121094,778.6524047851562,2568.63916015625,,,7068.49560546875,2639.412353515625,5698.05224609375,1030.2353515625,1218.398193359375,4305.67041015625,1300.5018310546875,1247.874267578125,523.5027465820312,,364.9545593261719,273.2137451171875,,1714.7940673828125,,687.2774658203125,415.29986572265625,7844.2333984375,2543.602294921875,531.5960083007812,11695.369140625,6302.8603515625
2017-02-13,,,419.2352294921875,825.0950927734375,,500.7303161621094,653.05712890625,5064.80517578125,2484.385986328125,2118.8095703125,1330.6385498046875,1415.731201171875,1870.636474609375,,236.91514587402344,410.0,3022.386962890625,1269.2406005859375,36.400001525878906,778.6524047851562,2543.53857421875,,,7027.158203125,2706.842529296875,5698.05224609375,1039.558837890625,1232.6207275390625,4200.82470703125,1362.257568359375,1256.2772216796875,557.1221923828125,,393.0279846191406,320.4853515625,,1745.198486328125,,691.9634399414062,418.16400146484375,7904.5732421875,2563.21875,531.5960083007812,11860.630859375,6276.9677734375
2017-02-14,,,410.50115966796875,812.6878051757812,,500.7303161621094,644.9946899414062,5049.17333984375,2480.385498046875,2118.8095703125,1322.373779296875,1466.2930908203125,1866.5521240234375,,234.01412963867188,402.0,2936.767333984375,1242.61328125,36.400001525878906,787.81298828125,2618.8408203125,,,6985.82275390625,2649.045166015625,5680.2451171875,1025.57373046875,1270.547607421875,4214.8046875,1391.319091796875,1239.4710693359375,552.3193969726562,,393.0279846191406,354.13629150390625,,1702.632568359375,,682.5914916992188,411.0036315917969,7522.419921875,2523.985595703125,531.5960083007812,11708.0830078125,6276.9677734375
2017-02-15,,,410.50115966796875,812.6878051757812,,500.7303161621094,644.9946899414062,5049.17333984375,2480.385498046875,2118.8095703125,1322.373779296875,1466.2930908203125,1866.5521240234375,,234.01412963867188,402.0,2936.767333984375,1242.61328125,36.400001525878906,787.81298828125,2618.8408203125,,,6985.82275390625,2649.045166015625,5680.2451171875,1025.57373046875,1270.547607421875,4214.8046875,1391.319091796875,1239.4710693359375,552.3193969726562,,393.0279846191406,354.13629150390625,,1702.632568359375,,682.5914916992188,411.0036315917969,7522.419921875,2523.985595703125,531.5960083007812,11708.0830078125,6276.9677734375
